molecule_chembl_id,canonical_smiles,canonical_smiles_rdkit,smiles,endpoint,target_pKi,target_value,p_endpoint_mean,p_endpoint_std,p_endpoint_min,p_endpoint_max,p_endpoint_range,high_replicate_spread,n_activity_records,n_unique_assays,n_unique_documents,n_unique_original_smiles,n_unique_rdkit_smiles,median_standard_value_nM,min_standard_value_nM,max_standard_value_nM,heavy_atom_count,mol_wt_rdkit,assay_type_set,assay_chembl_ids,document_chembl_ids,activity_ids
CHEMBL355969,N=C(N)c1ccc(/C=C2/CCCCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,N=C(N)c1ccc(/C=C2/CCCCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,N=C(N)c1ccc(/C=C2/CCCCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,pKi,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,1,1,1,1,110.0,110.0,110.0,31,414.553,B,CHEMBL661584,CHEMBL1132552,246856
CHEMBL357739,COc1cccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,COc1cccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,COc1cccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,pKi,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,1,1,1,1,110.0,110.0,110.0,33,462.5310000000002,B,CHEMBL661801,CHEMBL1145914,1220141
CHEMBL423759,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CCN)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CCN)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CCN)c(F)c1,pKi,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,1,1,1,1,110.0,110.0,110.0,38,546.5460000000003,B,CHEMBL661801,CHEMBL1145914,1217407
CHEMBL431461,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4nc(Cl)ccc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4nc(Cl)ccc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4nc(Cl)ccc4c3)C2=O)c1,pKi,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,1,1,1,1,110.0,110.0,110.0,31,457.9430000000001,B,CHEMBL682020,CHEMBL1131988,635198
CHEMBL50714,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2ccc(C(F)(F)F)c(Oc3cccc(C(=N)N)c3)n2)c1,pKi,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,1,1,1,1,110.0,110.0,110.0,30,415.37500000000006,B,CHEMBL838886,CHEMBL1132209,1140139
CHEMBL541148,COc1cccc2c1cc(C(=O)NCc1ccc(-c3cc[n+](C)cc3)cc1)n2Cc1cccc(C(=N)N)c1.O=C([O-])C(F)(F)F,COc1cccc2c1cc(C(=O)NCc1ccc(-c3cc[n+](C)cc3)cc1)n2Cc1cccc(C(=N)N)c1,COc1cccc2c1cc(C(=O)NCc1ccc(-c3cc[n+](C)cc3)cc1)n2Cc1cccc(C(=N)N)c1,pKi,6.958607314841775,6.958607314841775,6.958607314841775,0.0,6.958607314841775,6.958607314841775,0.0,False,1,1,1,1,1,110.0,110.0,110.0,38,504.61400000000015,B,CHEMBL663407,CHEMBL1135480,802653
CHEMBL194689,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,pKi,6.954677021213342,6.954677021213342,6.954677021213342,0.0,6.954677021213342,6.954677021213342,0.0,False,1,1,1,1,1,111.0,111.0,111.0,35,464.6130000000002,B,CHEMBL827061,CHEMBL1144375,1521740
CHEMBL221951,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3cc(Cl)ccc3s2)C1=O,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3cc(Cl)ccc3s2)C1=O,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3cc(Cl)ccc3s2)C1=O,pKi,6.950781977329818,6.950781977329818,6.950781977329818,0.0,6.950781977329818,6.950781977329818,0.0,False,2,2,2,1,1,112.0,112.0,112.0,30,472.9760000000002,B,CHEMBL907299;CHEMBL918598,CHEMBL1139750;CHEMBL1142976,1811070;1822790
CHEMBL561983,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2)n1)Nc1ccc(-n2ccccc2=O)cc1F,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2)n1)Nc1ccc(-n2ccccc2=O)cc1F,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2)n1)Nc1ccc(-n2ccccc2=O)cc1F,pKi,6.950781977329818,6.950781977329818,6.950781977329818,0.0,6.950781977329818,6.950781977329818,0.0,False,1,1,1,1,1,112.0,112.0,112.0,33,482.92400000000015,B,CHEMBL1059506,CHEMBL1152891,2679594
CHEMBL5180406,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)C(C)(C)C)CC3)c2)c(OC)c1,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)C(C)(C)C)CC3)c2)c(OC)c1,COc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCN(C(=O)C(C)(C)C)CC3)c2)c(OC)c1,pKi,6.935542010773082,6.935542010773082,6.935542010773082,0.0,6.935542010773082,6.935542010773082,0.0,False,1,1,1,1,1,116.0,116.0,116.0,45,635.7870000000001,B,CHEMBL5116078,CHEMBL5113419,24732745
CHEMBL92983,N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(Br)c3)cc3c(O)cccc32)c1,N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(Br)c3)cc3c(O)cccc32)c1,N=C(N)c1cccc(Cn2c(C(=O)NCc3cccc(Br)c3)cc3c(O)cccc32)c1,pKi,6.931814138253838,6.931814138253838,6.931814138253838,0.0,6.931814138253838,6.931814138253838,0.0,False,1,1,1,1,1,117.0,117.0,117.0,31,477.3620000000001,B,CHEMBL663407,CHEMBL1135480,796714
CHEMBL94761,COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2ccc(C(=N)N)cc2)=NO1,pKi,6.931814138253838,6.931814138253838,6.931814138253838,0.0,6.931814138253838,6.931814138253838,0.0,False,1,1,1,1,1,117.0,117.0,117.0,31,422.4450000000002,B,CHEMBL682008,CHEMBL1129218,1102172
CHEMBL93681,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(N)cc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(N)cc4c3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ccc(N)cc4c3)C2=O)c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,2,2,2,1,1,120.0,120.0,120.0,31,437.52500000000015,B,CHEMBL661582;CHEMBL662870,CHEMBL1131988;CHEMBL1132151,1048680;664409
CHEMBL120341,Cc1cccc(-c2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2)c1,Cc1cccc(-c2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2)c1,Cc1cccc(-c2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2)c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,33,462.57500000000016,B,CHEMBL661582,CHEMBL1132151,1045027
CHEMBL1221535,O=C(Nc1ccc(Cl)cc1)[C@H]1CNC[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,O=C(Nc1ccc(Cl)cc1)[C@H]1CNC[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,O=C(Nc1ccc(Cl)cc1)[C@H]1CNC[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,32,454.8890000000001,B,CHEMBL1227179,CHEMBL1221236,3422779
CHEMBL163112,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2)c1,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2)c1,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2)c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,34,455.5620000000002,B,CHEMBL663265,CHEMBL1134227,1076335
CHEMBL183384,N=C(N)c1ccc2scc(C(Cc3ccccc3)C(=O)Nc3ccc(-n4cnc5ccccc54)cc3)c2c1.O=C(O)C(F)(F)F,N=C(N)c1ccc2scc(C(Cc3ccccc3)C(=O)Nc3ccc(-n4cnc5ccccc54)cc3)c2c1,N=C(N)c1ccc2scc(C(Cc3ccccc3)C(=O)Nc3ccc(-n4cnc5ccccc54)cc3)c2c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,38,515.6420000000003,B,CHEMBL828792,CHEMBL1145227,1437600
CHEMBL22566,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccc(N)c2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccc(N)c2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccc(N)c2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,48,664.7880000000001,B,CHEMBL875896,CHEMBL1132908,738673
CHEMBL24987,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2ccc(N)cc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2ccc(N)cc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2ccc(N)cc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,48,664.7880000000001,B,CHEMBL875896,CHEMBL1132908,726265
CHEMBL268640,CS(=O)(=O)N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,CS(=O)(=O)N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,CS(=O)(=O)N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,35,540.4730000000003,B,CHEMBL663268,CHEMBL1135262,1252700
CHEMBL280186,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1cccc(N)c1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1cccc(N)c1)C(=O)c1ccccc1Sc1ccccc1C#N,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1cccc(N)c1)C(=O)c1ccccc1Sc1ccccc1C#N,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,41,572.6910000000001,B,CHEMBL875896,CHEMBL1132908,721576
CHEMBL295263,N=C(N)c1cccc(Oc2ccc(NC(=O)c3ccccc3)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2ccc(NC(=O)c3ccccc3)c(Oc3cccc(C(=N)N)c3)n2)c1,N=C(N)c1cccc(Oc2ccc(NC(=O)c3ccccc3)c(Oc3cccc(C(=N)N)c3)n2)c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,35,466.50100000000015,B,CHEMBL838886,CHEMBL1132209,1106154
CHEMBL324337,COc1ccc2ccc(S(=O)(=O)N(CC(=O)O)[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,COc1ccc2ccc(S(=O)(=O)N(CC(=O)O)[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,COc1ccc2ccc(S(=O)(=O)N(CC(=O)O)[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,36,510.5720000000003,B,CHEMBL661582,CHEMBL1132151,1038758
CHEMBL330582,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4ccc(Cl)nc4s3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4ccc(Cl)nc4s3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4ccc(Cl)nc4s3)C2=O)c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,30,463.97200000000015,B,CHEMBL662870,CHEMBL1131988,654477
CHEMBL343784,N=C(N)c1ccc2ncn(CC(=O)c3ccc(-c4ccccc4)cc3)c2c1,N=C(N)c1ccc2ncn(CC(=O)c3ccc(-c4ccccc4)cc3)c2c1,N=C(N)c1ccc2ncn(CC(=O)c3ccc(-c4ccccc4)cc3)c2c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,27,354.413,B,CHEMBL657716,CHEMBL1133520,603136
CHEMBL354154,Cc1ccc2[nH]c(CN3CCN(Cc4ccc5c(N)ncnc5c4)C(=O)C3)nc2c1,Cc1ccc2[nH]c(CN3CCN(Cc4ccc5c(N)ncnc5c4)C(=O)C3)nc2c1,Cc1ccc2[nH]c(CN3CCN(Cc4ccc5c(N)ncnc5c4)C(=O)C3)nc2c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,30,401.47400000000016,B,CHEMBL660847,CHEMBL1135247,321437
CHEMBL362640,COC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12.O=C(O)C(F)(F)F,COC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12,COC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,33,463.6030000000002,B,CHEMBL828792,CHEMBL1145227,1438647
CHEMBL3660188,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2cc[n+]([O-])cc2)NS(=O)(=O)Cc2ccccc2)cc1,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2cc[n+]([O-])cc2)NS(=O)(=O)Cc2ccccc2)cc1,N=C(N)c1ccc(CNC(=O)[C@H](CCC2CCNCC2)NC(=O)[C@@H](CCc2cc[n+]([O-])cc2)NS(=O)(=O)Cc2ccccc2)cc1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,46,649.8180000000002,B,CHEMBL3705562,CHEMBL3639037,17616540
CHEMBL45732,N=C(N)c1cccc(Oc2nccc(Oc3cccc(C(=N)N)n3)n2)c1,N=C(N)c1cccc(Oc2nccc(Oc3cccc(C(=N)N)n3)n2)c1,N=C(N)c1cccc(Oc2nccc(Oc3cccc(C(=N)N)n3)n2)c1,pKi,6.920818753952375,6.920818753952375,6.920818753952375,0.0,6.920818753952375,6.920818753952375,0.0,False,1,1,1,1,1,120.0,120.0,120.0,26,349.35400000000004,B,CHEMBL838886,CHEMBL1132209,1122740
CHEMBL419325,Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2Cl)cc1,Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2Cl)cc1,Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2Cl)cc1,pKi,6.906578314837764,6.906578314837764,6.904388465376948,0.0037929305270614877,6.900008766455315,6.906578314837764,0.006569548382449497,False,3,3,3,1,1,124.0,124.0,125.89,33,464.0090000000001,B,CHEMBL1768188;CHEMBL662838;CHEMBL875189,CHEMBL1144416;CHEMBL1148260;CHEMBL1764989,1505445;6171619;860359
CHEMBL1222286,CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(N3CCCCC3=O)cc2F)C1,CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(N3CCCCC3=O)cc2F)C1,CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(N3CCCCC3=O)cc2F)C1,pKi,6.906578314837764,6.906578314837764,6.906578314837764,0.0,6.906578314837764,6.906578314837764,0.0,False,1,1,1,1,1,124.0,124.0,124.0,36,537.0130000000004,B,CHEMBL1227179,CHEMBL1221236,3422822
CHEMBL393973,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc2cc[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc2cc[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc2cc[nH]c2c1)c1ccc(-n2ccccc2=O)cc1,pKi,6.906578314837764,6.906578314837764,6.906578314837764,0.0,6.906578314837764,6.906578314837764,0.0,False,1,1,1,1,1,124.0,124.0,124.0,33,440.5030000000002,B,CHEMBL898074,CHEMBL1149575,1971652
CHEMBL400734,Cc1nn(-c2cccc(CN)c2)c2c(F)c(-c3ccc(N4CCCCC4=O)cc3)ccc12,Cc1nn(-c2cccc(CN)c2)c2c(F)c(-c3ccc(N4CCCCC4=O)cc3)ccc12,Cc1nn(-c2cccc(CN)c2)c2c(F)c(-c3ccc(N4CCCCC4=O)cc3)ccc12,pKi,6.906578314837764,6.906578314837764,6.906578314837764,0.0,6.906578314837764,6.906578314837764,0.0,False,1,1,1,1,1,124.0,124.0,124.0,32,428.51100000000025,B,CHEMBL926651,CHEMBL1140716,2066332
CHEMBL92616,COc1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,COc1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,COc1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,pKi,6.903089986991944,6.903089986991944,6.903089986991944,0.0,6.903089986991944,6.903089986991944,0.0,False,2,2,2,1,1,125.0,125.0,125.0,35,514.4530000000004,B,CHEMBL662838;CHEMBL875189,CHEMBL1144416;CHEMBL1148260,1505592;846686
CHEMBL185071,CS(=O)(=O)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,CS(=O)(=O)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,CS(=O)(=O)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,pKi,6.903089986991944,6.903089986991944,6.903089986991944,0.0,6.903089986991944,6.903089986991944,0.0,False,1,1,1,1,1,125.0,125.0,125.0,34,519.0480000000003,B,CHEMBL827058,CHEMBL1137151,1444300
CHEMBL270442,CN(C)Cc1ccn(-c2ccc(N3CCC(NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)c(F)c2)n1,CN(C)Cc1ccn(-c2ccc(N3CCC(NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)c(F)c2)n1,CN(C)Cc1ccn(-c2ccc(N3CCC(NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)c(F)c2)n1,pKi,6.903089986991944,6.903089986991944,6.903089986991944,0.0,6.903089986991944,6.903089986991944,0.0,False,1,1,1,1,1,125.0,125.0,125.0,36,548.0650000000002,B,CHEMBL932218,CHEMBL1143208,2091034
CHEMBL309617,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(-n3ccnc3)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(-n3ccnc3)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(-n3ccnc3)c2)c1F,pKi,6.903089986991944,6.903089986991944,6.903089986991944,0.0,6.903089986991944,6.903089986991944,0.0,False,1,1,1,1,1,125.0,125.0,125.0,31,421.4070000000001,B,CHEMBL663411,CHEMBL1135740,1095861
CHEMBL158339,O=C1CN(S(=O)(=O)CCc2ccc(Cl)s2)CCN1Cc1cc2c[nH]ccc-2n1,O=C1CN(S(=O)(=O)CCc2ccc(Cl)s2)CCN1Cc1cc2c[nH]ccc-2n1,O=C1CN(S(=O)(=O)CCc2ccc(Cl)s2)CCN1Cc1cc2c[nH]ccc-2n1,pKi,6.892790030352131,6.892790030352131,6.892790030352131,0.0,6.892790030352131,6.892790030352131,0.0,False,1,1,1,1,1,128.0,128.0,128.0,28,438.96200000000016,B,CHEMBL657275,CHEMBL1144944,920649
CHEMBL68737,N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3ncc[nH]3)cc2)c1,N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3ncc[nH]3)cc2)c1,N=C(N)c1ccc(O)c(/C=C/CNC(=O)c2ccc(-c3ncc[nH]3)cc2)c1,pKi,6.892790030352131,6.892790030352131,6.892790030352131,0.0,6.892790030352131,6.892790030352131,0.0,False,1,1,1,1,1,128.0,128.0,128.0,27,361.40500000000003,B,CHEMBL662879,CHEMBL1133371,1001967
CHEMBL1809238,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCC(=O)N2CCN(c3ncccn3)CC2)NS(=O)(=O)Cc2ccccc2)cc1,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCC(=O)N2CCN(c3ncccn3)CC2)NS(=O)(=O)Cc2ccccc2)cc1,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCC(=O)N2CCN(c3ncccn3)CC2)NS(=O)(=O)Cc2ccccc2)cc1,pKi,6.889410289700751,6.889410289700751,6.889410289700751,0.0,6.889410289700751,6.889410289700751,0.0,False,1,1,1,1,1,129.0,129.0,129.0,48,675.8160000000003,B,CHEMBL1810430,CHEMBL1806464,6301054
CHEMBL232921,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)cc1F)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)cc1F)c1ccc(-n2ccccc2=O)cc1,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)cc1F)c1ccc(-n2ccccc2=O)cc1,pKi,6.889410289700751,6.889410289700751,6.889410289700751,0.0,6.889410289700751,6.889410289700751,0.0,False,1,1,1,1,1,129.0,129.0,129.0,32,453.9010000000002,B,CHEMBL898074,CHEMBL1149575,1971645
CHEMBL48864,N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1,N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1,N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,2,2,2,1,1,130.0,130.0,130.0,28,416.26800000000003,B,CHEMBL661794;CHEMBL838886,CHEMBL1131090;CHEMBL1132209,1140136;665162
CHEMBL1222128,CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2F)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2F)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2F)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,37,550.9710000000002,B,CHEMBL1227179,CHEMBL1221236,3422813
